"Department name","Course number","Section","Course","Professor","Status","Created On","Updated On","Ean","Author","Title","Edition","Edition flag","New copy required","Publisher","Copyright year","Binding","Required","Bookstore staff notes","Student notes","Confirmed","Shelf limit","Max Enrollment","Current Enrollment",
"IDH","2931","83376","000","STAFF","OK","2018-05-29 09:26:43","2018-05-29 09:26:43","9780143114956","LYUBOMIRSKY","HOW OF HAPPINESS:NEW APPROACH TO...","07","","","PENG RAND","2007","PB","required","","","No","5","25","0",
"IDH","2931","83376","000","STAFF","OK","2018-05-29 09:26:43","2018-05-29 09:26:43","9780807014271","FRANKL","MAN&#039;S SEARCH FOR MEANING","06","","","PENG RAND","2006","PB","required","","","No","4","25","0",
"IDH","3910","82063","HONORS DIRECTED IND RES","35 BDA","OK","2018-06-19 10:07:38","2018-06-19 10:07:38","9780470452097","NEWTON","STUDENTS HELPING STUDENTS","2ND 10","","","WILEY","2010","PB","required","","","No","4","35","0",
"IDH","3910","83522","HONORS DIRECTED IND RES","STAFF","OK","2018-05-29 09:27:37","2018-05-29 09:27:37","9780820332116","CORCORAN","VOICE OF EARTH","08","","","LONGLEAF","2008","PB","required","","","No","0","1","0",
"IDH","3910","83522","HONORS DIRECTED IND RES","STAFF","OK","2018-05-29 09:27:37","2018-05-29 09:27:37","9780609804995","BERRY","GREAT WORK","99","","","PENG RAND","1999","PB","required","","","No","0","1","0",
"IDH","4638C","82745","000","STAFF","OK","2018-05-29 09:23:30","2018-05-29 09:23:30","9780820332116","CORCORAN","VOICE OF EARTH","08","","","LONGLEAF","2008","PB","required","","","No","4","25","0",
"IDH","4638C","82745","000","STAFF","OK","2018-05-29 09:23:30","2018-05-29 09:23:30","9780609804995","BERRY","GREAT WORK","99","","","PENG RAND","1999","PB","required","","","No","4","25","0",
"IDS","2930","82048","000","STAFF","OK","2018-05-29 09:20:52","2018-07-27 08:08:32","9781591848288","BURG","GO-GIVER,EXPANDED EDITION","15","","","PENG RAND","2015","","required","","","No","10","50","0",
"IDS","3143","82001","ISSUES IN SCIENCE","STAFF","OK","2018-04-12 10:40:44","2018-04-12 10:40:44","9781931498401","TOENSMEIER","PERENNIAL VEGETABLES","07","","","CHELSEA G","2007","PB","required","","","No","4","35","0",
"IDS","3143","82001","ISSUES IN SCIENCE","STAFF","OK","2018-04-12 10:40:44","2018-04-12 10:40:44","9781561643721","BONING","FLORIDA&#039;S BEST FRUITING PLANTS","1","","","PINEAPPLE PRESS","0","","required","","","No","4","35","0",
"IDS","3143","82001","ISSUES IN SCIENCE","STAFF","OK","2018-04-12 10:40:44","2018-04-12 10:40:44","9781603585712","TOENSMEIER","CARBON FARMING SOLUTION","","","","CHGRE","2016","","required","","","No","4","35","0",
"IDS","3300","80320","000","STAFF","OK","2018-05-29 09:10:51","2018-05-29 09:10:51","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","6","35","0",
"IDS","3300","80322","000","STAFF","OK","2018-05-29 09:10:52","2018-05-29 09:10:52","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","4","35","0",
"IDS","3300","80322","000","STAFF","OK","2018-05-29 09:10:52","2018-05-29 09:10:52","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","80322","000","STAFF","OK","2018-05-29 09:10:52","2018-05-29 09:10:52","9781476730639","BRAUN","PROMISE OF A PENCIL","15","","","S+S","2015","PB","required","","","No","5","35","0",
"IDS","3300","80323","000","STAFF","OK","2018-04-12 10:37:27","2018-04-12 10:37:27","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","4","35","0",
"IDS","3300","80323","000","STAFF","OK","2018-04-12 10:37:27","2018-04-12 10:37:27","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","7","35","0",
"IDS","3300","80339","000","STAFF","OK","2018-05-29 09:11:07","2018-05-29 09:11:07","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","5","35","0",
"IDS","3300","80339","000","STAFF","OK","2018-05-29 09:11:07","2018-05-29 09:11:07","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","80339","000","STAFF","OK","2018-05-29 09:11:07","2018-05-29 09:11:07","9781603094009","LEWIS","MARCH,BOOK TWO","15","","","TOP SHELF","2015","PB","required","","","No","5","35","0",
"IDS","3300","80339","000","STAFF","OK","2018-05-29 09:11:07","2018-05-29 09:11:07","9781603094023","LEWIS","MARCH,BOOK THREE","16","","","TOP SHELF","2016","PB","required","","","No","5","35","0",
"IDS","3300","80343","000","STAFF","OK","2018-05-29 09:11:12","2018-05-29 09:11:12","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","80346","000","35 BDA","OK","2018-07-23 10:26:57","2018-07-23 10:26:57","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","6","35","0",
"IDS","3300","80346","000","35 BDA","OK","2018-07-23 10:26:57","2018-07-23 10:26:57","9781476730639","BRAUN","PROMISE OF A PENCIL","15","","","S+S","2015","PB","required","","","No","6","35","0",
"IDS","3300","82226","000","STAFF","OK","2018-05-29 09:21:39","2018-05-29 09:21:39","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","5","35","0",
"IDS","3300","82226","000","STAFF","OK","2018-05-29 09:21:39","2018-05-29 09:21:39","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","82626","000","STAFF","OK","2018-08-11 13:47:21","2018-08-11 13:47:21","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","82916","000","STAFF","OK","2018-05-29 09:24:01","2018-05-29 09:24:01","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","4","35","0",
"IDS","3300","82916","000","STAFF","OK","2018-05-29 09:24:01","2018-05-29 09:24:01","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","82916","000","STAFF","OK","2018-05-29 09:24:01","2018-05-29 09:24:01","9781476730639","BRAUN","PROMISE OF A PENCIL","15","","","S+S","2015","PB","required","","","No","5","35","0",
"IDS","3300","83017","000","35 BDA","OK","2018-07-23 10:26:44","2018-07-23 10:26:44","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","6","35","0",
"IDS","3300","83282","000","STAFF","OK","2018-05-29 09:25:59","2018-05-29 09:25:59","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","5","35","0",
"IDS","3300","83282","000","STAFF","OK","2018-05-29 09:25:59","2018-05-29 09:25:59","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","5","35","0",
"IDS","3300","83355","000","STAFF","OK","2018-08-11 13:51:13","2018-08-11 13:51:13","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","6","35","0",
"IDS","3300","83355","000","STAFF","OK","2018-08-11 13:51:13","2018-08-11 13:51:13","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","6","35","0",
"IDS","3300","83447","000","STAFF","OK","2018-04-12 10:42:37","2018-04-12 10:42:37","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","7","35","0",
"IDS","3300","83609","000","35 BDA","OK","2018-06-19 10:13:49","2018-06-19 10:13:49","9781603093002","LEWIS","MARCH,BOOK ONE","13","","","TOP SHELF","2013","PB","required","","","No","4","35","0",
"IDS","3300","83609","000","35 BDA","OK","2018-06-19 10:13:49","2018-06-19 10:13:49","9780945159490","DAVIS","CIVICALLY ENGAGED READER","06","","","GREAT BKS","2006","PB","required","","","No","7","35","0",
"IDS","3304","83421","ISSUES IN ECOLOGY","35 BDA","OK","2018-07-23 10:27:31","2018-07-23 10:27:31","9780446698214","GOODALL","HARVEST FOR HOPE","05","","","HACHETTE B","2005","PB","required","","","No","3","35","0",
"IDS","3304","83424","ISSUES IN ECOLOGY","STAFF","OK","2018-04-12 10:42:35","2018-04-12 10:42:35","9781604694437","BLOOM","PRACTICAL PERMACULTURE F/HOME...","15","","","WORKMAN","2015","PB","required","","","No","3","35","0",
"IDS","3332","80328","000","STAFF","OK","2018-05-29 09:10:55","2018-05-29 09:10:55","9781590308172","BAYS","HOW TO TRAIN A WILD ELEPHANT","11","","","PENG RAND","2011","PB","required","","","No","4","35","0",
"IDS","3332","80328","000","STAFF","OK","2018-05-29 09:10:55","2018-05-29 09:10:55","9781604079333","CHODRON","HOW TO MEDITATE","13","","","SOUNDS TR","2013","","required","","","No","5","35","0",
"IDS","3332","82014","000","STAFF","OK","2018-05-29 09:20:44","2018-05-29 09:20:44","9780974470641","ADELE","YAMAS+NIYAMAS","09","","","IPG","2009","PB","required","","","No","5","35","0",
"IDS","3332","82094","000","35 BDA","OK","2018-07-23 10:28:05","2018-07-23 10:28:05","9780425191651","BANCROFT","WHY DOES HE DO THAT?","02","","","PENG RAND","2002","PB","required","","","No","3","35","0",
"IDS","3332","82094","000","35 BDA","OK","2018-07-23 10:28:05","2018-07-23 10:28:05","9780425200315","BANCROFT","WHEN DAD HURTS MOM","05","","","PENG RAND","2005","PB","required","","","No","3","35","0",
"IDS","3920","80312","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:35","2018-08-11 13:54:45","9780813035079","PITTMAN","PAVING PARADISE","09","","","U PR OF FL","2009","PB","required","","","No","4","25","0",
"IDS","3920","80312","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:35","2018-08-11 13:54:45","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80313","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:39","2018-05-29 09:10:39","9781581527612","FGCU","UNIVERISTY COLLOQUIUM READER","2","","","COPLEY CUSTOM TEXTBOOKS","0","","required","","","No","4","25","0",
"IDS","3920","80313","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:39","2018-05-29 09:10:39","9780679732419","LINDBERGH","GIFT FROM THE SEA","91","","","PENG RAND","1991","PB","required","","","No","4","25","0",
"IDS","3920","80313","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:39","2018-05-29 09:10:39","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80314","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:41","2018-05-29 09:10:41","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80315","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:42","2018-05-29 09:10:42","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80316","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:43","2018-05-29 09:10:43","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","8","50","0",
"IDS","3920","80316","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:43","2018-05-29 09:10:43","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","8","50","0",
"IDS","3920","80317","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:46","2018-05-29 09:10:46","9780813035079","PITTMAN","PAVING PARADISE","09","","","U PR OF FL","2009","PB","required","","","No","4","25","0",
"IDS","3920","80317","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:46","2018-05-29 09:10:46","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80318","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:47","2018-05-29 09:10:47","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","4","25","0",
"IDS","3920","80318","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:47","2018-05-29 09:10:47","9780061120060","HURSTON","THEIR EYES WERE WATCHING GOD,75TH ANN.","37","","","HARP PUB","1937","PB","required","","","No","4","25","0",
"IDS","3920","80318","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:47","2018-05-29 09:10:47","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80319","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:50","2018-05-29 09:10:50","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80329","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:57","2018-05-29 09:10:57","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","4","25","0",
"IDS","3920","80329","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:57","2018-05-29 09:10:57","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80330","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:59","2018-05-29 09:10:59","9780813035079","PITTMAN","PAVING PARADISE","09","","","U PR OF FL","2009","PB","required","","","No","4","25","0",
"IDS","3920","80330","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:10:59","2018-05-29 09:10:59","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80331","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:00","2018-05-29 09:11:00","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80332","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:01","2018-05-29 09:11:01","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80333","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:02","2018-05-29 09:11:02","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","4","25","0",
"IDS","3920","80333","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:02","2018-05-29 09:11:02","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80334","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:04","2018-05-29 09:11:04","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80335","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:05","2018-05-29 09:11:05","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80357","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:16","2018-05-29 09:11:16","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80358","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:17","2018-05-29 09:11:17","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","4","25","0",
"IDS","3920","80358","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:17","2018-05-29 09:11:17","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80359","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:18","2018-05-29 09:11:18","9781581527612","FGCU","UNIVERISTY COLLOQUIUM READER","2","","","COPLEY CUSTOM TEXTBOOKS","0","","required","","","No","4","25","0",
"IDS","3920","80359","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:18","2018-05-29 09:11:18","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80361","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:20","2018-05-29 09:11:20","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80362","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:21","2018-05-29 09:11:21","9780813035079","PITTMAN","PAVING PARADISE","09","","","U PR OF FL","2009","PB","required","","","No","4","25","0",
"IDS","3920","80362","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:21","2018-05-29 09:11:21","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80363","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:23","2018-05-29 09:11:23","9781581527612","FGCU","UNIVERISTY COLLOQUIUM READER","2","","","COPLEY CUSTOM TEXTBOOKS","0","","required","","","No","4","25","0",
"IDS","3920","80363","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:23","2018-05-29 09:11:23","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80364","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:24","2018-05-29 09:11:24","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80365","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:26","2018-05-29 09:11:26","9781561641161","SMITH","LAND REMEMBERED","84","","","INGRAM PUB","1984","PB","required","","","No","4","25","0",
"IDS","3920","80365","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:26","2018-05-29 09:11:26","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80366","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:27","2018-05-29 09:11:27","9781581527612","FGCU","UNIVERISTY COLLOQUIUM READER","2","","","COPLEY CUSTOM TEXTBOOKS","0","","required","","","No","4","25","0",
"IDS","3920","80366","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:27","2018-05-29 09:11:27","9780679732419","LINDBERGH","GIFT FROM THE SEA","91","","","PENG RAND","1991","PB","required","","","No","4","25","0",
"IDS","3920","80366","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:27","2018-05-29 09:11:27","9781138650244","ROBERTSON","SUSTAINABILITY:PRINCIPLES+PRACTICE","2ND 17","","","TAYLOR","2017","PD","required","","","No","4","25","0",
"IDS","3920","80368","UNIVERSITY COLLOQUIUM","STAFF","OK","2018-05-29 09:11:29","2018-05-29 09:11:29","9781581527612","FGCU","UNIVERISTY COLLOQUIUM READER","2","","","COPLEY CUSTOM TEXTBOOKS","0","","required","","","No","4","25","0",
